timestamp,frame_id,scenario,mode,regulator_reason,inference_ms,frame_ok,rtt_ms,bandwidth_kbps,error_rate_pct,cpu_load,ram_usage,gpu_load,gpu_temp
2026-05-21 14:35:30,28,high_latency,LOCAL,cpu 10% < 60 and cloud not faster,165.01,1,100.63,214.73,0.0,10.17,81.78,0.0,43.5
2026-05-21 14:35:33,29,high_latency,LOCAL,cpu 24% < 60 and cloud not faster,133.46,1,100.62,223.61,0.0,24.19,81.79,10.8,43.5
2026-05-21 14:35:37,30,high_latency,LOCAL,cpu 8% < 60 and cloud not faster,126.81,1,100.59,223.64,0.0,8.33,81.81,0.0,43.5
2026-05-21 14:35:40,31,high_latency,LOCAL,cpu 13% < 60 and cloud not faster,114.75,1,100.66,223.41,0.0,13.11,81.82,0.0,43.5
2026-05-21 14:35:44,32,high_latency,LOCAL,cpu 28% < 60 and cloud not faster,139.65,1,100.64,223.35,0.0,28.12,81.9,0.0,43.5
2026-05-21 14:35:48,33,high_latency,LOCAL,cpu 13% < 60 and cloud not faster,112.67,1,100.58,223.28,0.0,13.33,82.15,0.0,43.5
2026-05-21 14:35:51,34,high_latency,LOCAL,cpu 20% < 60 and cloud not faster,113.97,1,100.79,222.51,0.0,19.67,82.07,0.0,43.5
2026-05-21 14:35:55,35,high_latency,LOCAL,cpu 16% < 60 and cloud not faster,118.11,1,100.59,223.5,0.0,16.39,81.86,0.0,43.5
2026-05-21 14:35:58,36,high_latency,LOCAL,cpu 10% < 60 and cloud not faster,115.38,1,100.72,223.15,0.0,10.17,81.84,0.0,43.5
2026-05-21 14:36:02,37,high_latency,LOCAL,cpu 25% < 60 and cloud not faster,124.49,1,100.65,216.18,0.0,25.42,81.91,10.6,44.0
2026-05-21 14:36:05,38,high_latency,LOCAL,cpu 40% < 60 and cloud not faster,128.41,1,100.68,223.28,0.0,40.0,82.25,7.4,43.5
2026-05-21 14:36:09,39,high_latency,LOCAL,cpu 20% < 60 and cloud not faster,113.0,1,100.61,223.48,0.0,20.0,82.38,0.0,44.0
2026-05-21 14:36:13,40,high_latency,LOCAL,cpu 29% < 60 and cloud not faster,117.28,1,101.6,218.85,0.0,29.31,82.43,10.4,44.0
2026-05-21 14:36:16,41,high_latency,LOCAL,cpu 15% < 60 and cloud not faster,116.17,1,100.64,221.96,0.0,15.25,82.55,0.0,44.0
2026-05-21 14:36:20,42,high_latency,LOCAL,cpu 23% < 60 and cloud not faster,119.14,1,100.63,223.39,0.0,23.33,82.55,0.0,44.0
2026-05-21 14:36:23,43,high_latency,LOCAL,cpu 32% < 60 and cloud not faster,122.57,1,102.69,223.52,0.0,31.67,82.36,5.9,44.0
2026-05-21 14:36:27,44,high_latency,LOCAL,cpu 21% < 60 and cloud not faster,117.81,1,100.65,223.51,0.0,21.31,82.89,0.0,44.0
2026-05-21 14:36:30,45,high_latency,LOCAL,cpu 32% < 60 and cloud not faster,131.28,1,100.58,223.64,0.0,31.67,82.76,6.3,44.5
2026-05-21 14:36:34,46,high_latency,LOCAL,cpu 11% < 60 and cloud not faster,115.93,1,100.6,223.3,0.0,11.48,82.79,0.0,44.0
2026-05-21 14:36:37,47,high_latency,LOCAL,cpu 10% < 60 and cloud not faster,115.76,1,100.59,223.69,0.0,9.84,82.6,0.0,44.0
2026-05-21 14:36:41,48,high_latency,LOCAL,cpu 12% < 60 and cloud not faster,114.42,1,100.65,222.95,0.0,11.86,82.55,0.0,43.5
2026-05-21 14:36:45,49,high_latency,LOCAL,cpu 15% < 60 and cloud not faster,118.22,1,100.63,221.87,0.0,15.25,82.84,0.0,44.0
2026-05-21 14:36:48,50,high_latency,LOCAL,cpu 14% < 60 and cloud not faster,115.24,1,100.67,223.22,0.0,14.04,82.79,4.7,44.0
2026-05-21 14:36:52,51,high_latency,LOCAL,cpu 18% < 60 and cloud not faster,118.75,1,100.58,223.16,0.0,18.33,82.8,0.0,44.0
2026-05-21 14:36:55,52,high_latency,LOCAL,cpu 18% < 60 and cloud not faster,115.63,1,100.58,223.29,0.0,18.33,82.59,0.0,44.0
2026-05-21 14:36:59,53,high_latency,LOCAL,cpu 12% < 60 and cloud not faster,115.08,1,100.63,223.04,0.0,11.86,82.53,0.0,43.5
2026-05-21 14:37:02,54,high_latency,LOCAL,cpu 18% < 60 and cloud not faster,117.12,1,102.6,223.03,0.0,17.54,82.82,5.2,44.0
2026-05-21 14:37:06,55,high_latency,LOCAL,cpu 12% < 60 and cloud not faster,115.96,1,100.61,223.16,0.0,11.86,82.64,1.3,44.0
2026-05-21 14:37:09,56,high_latency,LOCAL,cpu 14% < 60 and cloud not faster,118.73,1,100.59,223.46,0.0,13.56,82.6,9.1,44.0
2026-05-21 14:37:13,57,high_latency,LOCAL,cpu 15% < 60 and cloud not faster,114.25,1,100.61,223.04,0.0,15.25,82.88,0.0,44.0
2026-05-21 14:37:17,58,high_latency,LOCAL,cpu 17% < 60 and cloud not faster,115.35,1,100.63,223.34,0.0,17.24,82.72,0.0,43.5
2026-05-21 14:37:20,59,high_latency,LOCAL,cpu 15% < 60 and cloud not faster,116.03,1,100.66,223.19,0.0,14.52,82.71,0.0,43.5
2026-05-21 14:37:24,60,high_latency,LOCAL,cpu 12% < 60 and cloud not faster,114.57,1,100.58,223.29,0.0,11.67,82.73,0.0,44.0
2026-05-21 14:37:27,61,high_latency,LOCAL,cpu 15% < 60 and cloud not faster,124.46,1,100.71,223.45,0.0,15.0,82.94,0.0,43.5
2026-05-21 14:37:31,62,high_latency,LOCAL,cpu 8% < 60 and cloud not faster,120.7,1,100.61,223.55,0.0,8.33,82.77,0.0,44.0
2026-05-21 14:37:34,63,high_latency,LOCAL,cpu 17% < 60 and cloud not faster,127.47,1,100.81,223.36,0.0,16.95,82.74,0.0,44.0
2026-05-21 14:37:38,64,high_latency,CLOUD,cpu hot (67% > 60),626.15,1,100.63,223.5,0.0,66.67,82.85,0.0,44.0
2026-05-21 14:37:42,65,high_latency,LOCAL,cpu 18% < 60 and cloud not faster,154.58,1,100.64,223.22,0.0,18.33,82.62,11.2,44.0
2026-05-21 14:37:46,66,high_latency,LOCAL,cpu 22% < 60 and cloud not faster,134.79,1,100.61,223.69,0.0,22.03,82.88,7.2,44.0
2026-05-21 14:37:49,67,high_latency,LOCAL,cpu 21% < 60 and cloud not faster,112.53,1,106.49,223.25,0.0,20.97,82.67,0.0,44.0
2026-05-21 14:37:53,68,high_latency,LOCAL,cpu 18% < 60 and cloud not faster,114.01,1,100.62,223.17,0.0,18.03,82.6,0.0,44.0
2026-05-21 14:37:56,69,high_latency,LOCAL,cpu 13% < 60 and cloud not faster,137.45,1,100.68,220.21,0.0,13.11,82.59,0.0,43.5
2026-05-21 14:38:00,70,high_latency,LOCAL,cpu 13% < 60 and cloud not faster,121.88,1,100.61,223.33,0.0,12.7,82.58,0.0,44.0
2026-05-21 14:38:03,71,high_latency,LOCAL,cpu 19% < 60 and cloud not faster,123.4,1,100.68,222.08,0.0,18.64,82.61,0.0,44.0
2026-05-21 14:38:07,72,high_latency,LOCAL,cpu 12% < 60 and cloud not faster,114.93,1,100.58,219.86,0.0,12.07,82.62,0.0,44.0
2026-05-21 14:38:11,73,high_latency,LOCAL,cpu 15% < 60 and cloud not faster,109.88,1,102.39,220.92,0.0,14.75,82.63,0.0,44.0
2026-05-21 14:38:14,74,high_latency,LOCAL,cpu 17% < 60 and cloud not faster,112.85,1,100.64,223.55,0.0,16.67,83.02,0.0,44.0
2026-05-21 14:38:18,75,high_latency,LOCAL,cpu 23% < 60 and cloud not faster,115.74,1,100.68,221.11,0.0,23.33,82.73,8.9,44.0
2026-05-21 14:38:21,76,high_latency,LOCAL,cpu 17% < 60 and cloud not faster,122.24,1,100.58,223.34,0.0,16.95,82.98,8.6,44.0
2026-05-21 14:38:25,77,high_latency,LOCAL,cpu 12% < 60 and cloud not faster,115.7,1,100.6,223.49,0.0,11.67,82.95,0.0,44.0
2026-05-21 14:38:28,78,high_latency,LOCAL,cpu 38% < 60 and cloud not faster,140.37,1,102.13,215.97,0.0,38.1,83.0,5.5,44.5
2026-05-21 14:38:32,79,high_latency,LOCAL,cpu 10% < 60 and cloud not faster,110.79,1,100.61,223.09,0.0,10.17,82.83,0.0,44.0
2026-05-21 14:38:35,80,high_latency,LOCAL,cpu 14% < 60 and cloud not faster,112.32,1,100.57,223.68,0.0,14.29,82.95,0.0,44.0
2026-05-21 14:38:39,81,high_latency,LOCAL,cpu 15% < 60 and cloud not faster,119.38,1,100.59,223.17,0.0,15.0,82.73,0.0,44.0
2026-05-21 14:38:43,82,high_latency,LOCAL,cpu 38% < 60 and cloud not faster,134.18,1,100.62,223.21,0.0,38.33,82.73,10.0,44.5
2026-05-21 14:38:46,83,high_latency,CLOUD,cpu hot (66% > 60),457.34,1,100.65,223.41,0.0,66.1,82.77,0.0,44.5
2026-05-21 14:38:50,84,high_latency,LOCAL,cpu 18% < 60 and cloud not faster,156.73,1,105.72,223.48,0.0,18.03,83.0,0.0,44.0
2026-05-21 14:38:54,85,high_latency,LOCAL,cpu 14% < 60 and cloud not faster,110.53,1,100.55,223.41,0.0,13.56,82.82,0.0,44.0
2026-05-21 14:38:57,86,high_latency,LOCAL,cpu 17% < 60 and cloud not faster,112.24,1,100.64,223.35,0.0,16.67,82.77,0.0,44.0
2026-05-21 14:39:01,87,high_latency,LOCAL,cpu 16% < 60 and cloud not faster,112.14,1,100.63,223.33,0.0,16.39,82.71,0.0,44.0
2026-05-21 14:39:04,88,high_latency,LOCAL,cpu 12% < 60 and cloud not faster,126.39,1,100.6,222.64,0.0,11.86,82.67,0.0,44.0
2026-05-21 14:39:08,89,high_latency,LOCAL,cpu 10% < 60 and cloud not faster,112.68,1,100.66,223.21,0.0,9.68,82.67,0.0,44.0
2026-05-21 14:39:11,90,high_latency,LOCAL,cpu 29% < 60 and cloud not faster,111.61,1,100.55,223.61,0.0,28.81,82.73,1.3,44.0
2026-05-21 14:39:15,91,high_latency,LOCAL,cpu 20% < 60 and cloud not faster,116.76,1,100.65,223.03,0.0,19.67,82.73,0.0,44.0
2026-05-21 14:39:18,92,high_latency,LOCAL,cpu 11% < 60 and cloud not faster,112.06,1,100.59,223.51,0.0,11.48,83.01,0.0,44.0
2026-05-21 14:39:22,93,high_latency,LOCAL,cpu 23% < 60 and cloud not faster,111.22,1,100.59,221.92,0.0,22.95,83.0,0.0,44.5
2026-05-21 14:39:26,94,high_latency,CLOUD,cpu hot (66% > 60),474.9,1,100.64,221.87,0.0,65.52,82.91,11.0,44.5
2026-05-21 14:39:30,95,high_latency,LOCAL,cpu 16% < 60 and cloud not faster,152.22,1,100.63,222.94,0.0,15.87,82.72,0.0,44.0
2026-05-21 14:39:33,96,high_latency,LOCAL,cpu 12% < 60 and cloud not faster,131.82,1,100.58,223.67,0.0,11.86,82.71,0.0,44.0
2026-05-21 14:39:37,97,high_latency,LOCAL,cpu 12% < 60 and cloud not faster,116.56,1,100.63,220.56,0.0,11.67,82.72,0.0,44.0
2026-05-21 14:39:40,98,high_latency,LOCAL,cpu 16% < 60 and cloud not faster,123.06,1,100.64,223.41,0.0,15.87,82.86,0.0,44.5
2026-05-21 14:39:44,99,high_latency,LOCAL,cpu 11% < 60 and cloud not faster,112.02,1,100.58,223.41,0.0,10.53,82.89,0.0,44.5
2026-05-21 14:39:47,100,high_latency,LOCAL,cpu 31% < 60 and cloud not faster,119.08,1,100.58,223.36,0.0,30.51,83.2,0.7,44.5
2026-05-21 14:39:51,101,high_latency,LOCAL,cpu 10% < 60 and cloud not faster,116.57,1,100.56,223.44,0.0,9.84,83.32,0.0,44.5
2026-05-21 14:39:54,102,high_latency,LOCAL,cpu 30% < 60 and cloud not faster,135.64,1,100.55,223.42,0.0,30.36,83.11,3.0,44.5
2026-05-21 14:39:58,103,high_latency,LOCAL,cpu 16% < 60 and cloud not faster,112.7,1,100.64,223.08,0.0,16.07,83.02,1.3,44.5
2026-05-21 14:40:02,104,high_latency,LOCAL,cpu 14% < 60 and cloud not faster,115.35,1,100.65,222.68,0.0,14.04,82.96,0.0,44.0
2026-05-21 14:40:05,105,high_latency,LOCAL,cpu 12% < 60 and cloud not faster,116.14,1,100.72,222.62,0.0,11.86,82.97,0.0,44.5
2026-05-21 14:40:09,106,high_latency,LOCAL,cpu 17% < 60 and cloud not faster,111.9,1,100.68,223.32,0.0,16.67,82.97,0.0,44.5
2026-05-21 14:40:12,107,high_latency,LOCAL,cpu 15% < 60 and cloud not faster,111.03,1,100.68,222.99,0.0,15.0,82.97,0.0,44.0
2026-05-21 14:40:16,108,high_latency,LOCAL,cpu 9% < 60 and cloud not faster,112.51,1,107.17,222.87,0.0,8.77,83.0,0.0,44.5
2026-05-21 14:40:19,109,high_latency,LOCAL,cpu 19% < 60 and cloud not faster,110.07,1,100.64,223.24,0.0,18.64,83.08,0.0,44.5
2026-05-21 14:40:23,110,high_latency,LOCAL,cpu 10% < 60 and cloud not faster,124.62,1,100.56,222.92,0.0,10.17,82.96,0.0,44.0
2026-05-21 14:40:26,111,high_latency,LOCAL,cpu 20% < 60 and cloud not faster,113.21,1,100.58,223.28,0.0,20.34,82.99,5.5,44.5
2026-05-21 14:40:30,112,high_latency,LOCAL,cpu 34% < 60 and cloud not faster,129.9,1,100.59,223.49,0.0,34.43,82.94,3.9,44.5
2026-05-21 14:40:34,113,high_latency,LOCAL,cpu 2% < 60 and cloud not faster,114.66,1,100.62,219.9,0.0,1.64,83.11,0.0,44.0
2026-05-21 14:40:37,114,high_latency,LOCAL,cpu 20% < 60 and cloud not faster,120.1,1,100.67,223.68,0.0,20.34,83.1,0.0,44.5
2026-05-21 14:40:41,115,high_latency,LOCAL,cpu 2% < 60 and cloud not faster,117.47,1,100.6,223.14,0.0,1.64,83.09,0.0,44.5
2026-05-21 14:40:44,116,high_latency,LOCAL,cpu 14% < 60 and cloud not faster,115.39,1,101.29,219.99,0.0,13.56,83.09,0.0,44.5
2026-05-21 14:40:48,117,high_latency,LOCAL,cpu 16% < 60 and cloud not faster,112.58,1,100.63,223.35,0.0,16.39,83.2,0.0,44.0
2026-05-21 14:40:51,118,high_latency,LOCAL,cpu 19% < 60 and cloud not faster,112.07,1,100.68,223.45,0.0,18.64,83.19,3.8,44.0
2026-05-21 14:40:55,119,high_latency,LOCAL,cpu 18% < 60 and cloud not faster,110.33,1,100.61,217.63,0.0,18.33,83.67,0.0,44.5
2026-05-21 14:40:58,120,high_latency,LOCAL,cpu 8% < 60 and cloud not faster,116.29,1,100.64,222.68,0.0,8.47,83.68,0.0,44.5
2026-05-21 14:41:02,121,high_latency,LOCAL,cpu 42% < 60 and cloud not faster,131.31,1,100.64,222.66,0.0,42.37,83.73,11.0,45.0
2026-05-21 14:41:06,122,high_latency,LOCAL,cpu 28% < 60 and cloud not faster,117.32,1,100.63,216.18,0.0,28.33,83.78,0.6,45.0
2026-05-21 14:41:09,123,high_latency,LOCAL,cpu 43% < 60 and cloud not faster,146.91,1,100.59,223.38,0.0,42.62,83.79,13.0,45.0
2026-05-21 14:41:13,124,high_latency,CLOUD,cpu hot (68% > 60),467.26,1,100.67,222.47,0.0,67.74,83.92,0.0,45.0
2026-05-21 14:41:17,125,high_latency,LOCAL,cpu 25% < 60 and cloud not faster,139.55,1,100.64,223.54,0.0,25.42,83.47,23.7,44.5
2026-05-21 14:41:20,126,high_latency,LOCAL,cpu 24% < 60 and cloud not faster,120.53,1,100.6,223.41,0.0,23.73,83.48,0.0,45.0
2026-05-21 14:41:24,127,high_latency,LOCAL,cpu 25% < 60 and cloud not faster,118.39,1,100.61,223.73,0.0,24.59,83.48,0.0,45.0
2026-05-21 14:41:27,128,high_latency,LOCAL,cpu 19% < 60 and cloud not faster,120.72,1,100.55,223.56,0.0,18.64,83.54,0.0,45.0
2026-05-21 14:41:31,129,high_latency,LOCAL,cpu 27% < 60 and cloud not faster,120.24,1,100.62,223.53,0.0,26.67,83.53,0.6,45.0
2026-05-21 14:41:35,130,high_latency,LOCAL,cpu 25% < 60 and cloud not faster,115.01,1,100.59,223.47,0.0,25.42,83.66,0.0,45.0
2026-05-21 14:41:38,131,high_latency,LOCAL,cpu 25% < 60 and cloud not faster,112.43,1,100.65,223.63,0.0,25.42,84.09,0.0,45.0
2026-05-21 14:41:42,132,high_latency,LOCAL,cpu 25% < 60 and cloud not faster,112.17,1,100.6,223.46,0.0,25.0,83.76,0.0,45.0
2026-05-21 14:41:45,133,high_latency,LOCAL,cpu 28% < 60 and cloud not faster,113.95,1,100.57,223.45,0.0,27.87,83.75,0.0,45.0
2026-05-21 14:41:49,134,high_latency,LOCAL,cpu 20% < 60 and cloud not faster,116.93,1,100.65,223.63,0.0,20.34,83.77,0.0,45.0
2026-05-21 14:41:52,135,high_latency,LOCAL,cpu 26% < 60 and cloud not faster,113.35,1,100.6,223.71,0.0,26.23,83.8,0.0,45.0
2026-05-21 14:41:56,136,high_latency,LOCAL,cpu 16% < 60 and cloud not faster,117.63,1,100.61,223.0,0.0,15.52,83.59,4.7,45.0
2026-05-21 14:41:59,137,high_latency,LOCAL,cpu 29% < 60 and cloud not faster,117.98,1,100.6,223.39,0.0,28.81,83.72,5.8,45.0
2026-05-21 14:42:03,138,high_latency,LOCAL,cpu 26% < 60 and cloud not faster,116.93,1,100.58,223.72,0.0,26.32,83.73,10.9,45.0
2026-05-21 14:42:06,139,high_latency,LOCAL,cpu 12% < 60 and cloud not faster,113.39,1,100.62,223.14,0.0,11.67,83.72,0.0,45.0
2026-05-21 14:42:10,140,high_latency,LOCAL,cpu 13% < 60 and cloud not faster,112.7,1,100.61,222.92,0.0,13.11,83.67,0.0,45.0
2026-05-21 14:42:14,141,high_latency,LOCAL,cpu 15% < 60 and cloud not faster,130.58,1,100.64,222.87,0.0,14.75,83.63,0.0,45.0
2026-05-21 14:42:17,142,high_latency,LOCAL,cpu 10% < 60 and cloud not faster,115.76,1,101.67,223.05,0.0,10.0,83.42,0.0,44.5
2026-05-21 14:42:21,143,high_latency,LOCAL,cpu 15% < 60 and cloud not faster,116.09,1,100.63,223.22,0.0,14.75,83.77,0.0,45.0
2026-05-21 14:42:24,144,high_latency,LOCAL,cpu 16% < 60 and cloud not faster,125.73,1,100.64,223.31,0.0,16.39,83.75,0.0,44.5
2026-05-21 14:42:28,145,high_latency,LOCAL,cpu 8% < 60 and cloud not faster,115.44,1,100.59,223.41,0.0,8.33,83.5,0.0,44.5
2026-05-21 14:42:31,146,high_latency,LOCAL,cpu 11% < 60 and cloud not faster,113.36,1,100.69,222.2,0.0,10.53,83.48,0.0,45.0
2026-05-21 14:42:35,147,high_latency,LOCAL,cpu 16% < 60 and cloud not faster,116.96,1,100.64,222.7,0.0,16.39,83.5,0.0,44.5
2026-05-21 14:42:38,148,high_latency,LOCAL,cpu 10% < 60 and cloud not faster,124.89,1,100.62,223.39,0.0,9.84,83.77,0.0,44.5
2026-05-21 14:42:42,149,high_latency,LOCAL,cpu 12% < 60 and cloud not faster,116.01,1,101.14,220.44,0.0,11.67,83.53,0.0,44.5
2026-05-21 14:42:46,150,high_latency,LOCAL,cpu 12% < 60 and cloud not faster,117.32,1,100.61,223.17,0.0,11.67,83.58,0.0,44.5
2026-05-21 14:46:38,1,cpu_stress,LOCAL,cpu 52% < 60 and cloud not faster,5349.06,1,0.57,1134.58,0.0,52.46,70.99,0.0,45.0
2026-05-21 14:46:40,2,cpu_stress,CLOUD,cpu hot (67% > 60),182.01,1,0.56,1133.98,0.0,66.67,83.51,0.0,45.5
2026-05-21 14:46:43,3,cpu_stress,CLOUD,cpu hot (66% > 60),60.11,1,0.58,1133.98,0.0,66.1,81.77,0.0,45.5
2026-05-21 14:46:46,4,cpu_stress,LOCAL,cpu 58% < 60 and cloud not faster,204.7,1,0.57,1133.95,0.0,57.63,81.5,0.0,45.0
2026-05-21 14:46:48,5,cpu_stress,CLOUD,cpu hot (66% > 60),56.56,1,0.59,1132.65,0.0,65.57,81.5,0.0,45.5
2026-05-21 14:46:51,6,cpu_stress,CLOUD,cpu hot (67% > 60),57.6,1,0.52,1090.15,0.0,66.67,81.5,0.0,45.5
2026-05-21 14:46:53,7,cpu_stress,CLOUD,cpu hot (67% > 60),57.42,1,0.55,1135.04,0.0,67.21,81.5,7.5,45.5
2026-05-21 14:46:56,8,cpu_stress,LOCAL,cpu 51% < 60 and cloud not faster,224.88,1,0.54,1134.86,0.0,50.85,81.57,0.0,45.5
2026-05-21 14:46:59,9,cpu_stress,LOCAL,cpu 54% < 60 and cloud not faster,184.82,1,0.57,1135.08,0.0,54.24,81.52,0.0,45.5
2026-05-21 14:47:01,10,cpu_stress,LOCAL,cpu 52% < 60 and cloud not faster,196.31,1,0.57,1117.21,0.0,51.61,81.52,0.0,45.5
2026-05-21 14:47:04,11,cpu_stress,CLOUD,cpu hot (65% > 60),78.25,1,0.59,1134.97,0.0,65.0,81.51,0.0,45.5
2026-05-21 14:47:07,12,cpu_stress,LOCAL,cpu 52% < 60 and cloud not faster,195.65,1,0.51,1118.59,0.0,51.67,81.52,0.0,45.5
2026-05-21 14:47:09,13,cpu_stress,LOCAL,cpu 50% < 60 and cloud not faster,175.86,1,0.57,1134.73,0.0,50.0,81.53,0.0,45.5
2026-05-21 14:47:12,14,cpu_stress,LOCAL,cpu 51% < 60 and cloud not faster,140.77,1,0.5,1134.51,0.0,50.82,81.67,0.0,45.5
2026-05-21 14:47:14,15,cpu_stress,LOCAL,cpu 52% < 60 and cloud not faster,120.17,1,0.54,1133.82,0.0,51.67,81.65,0.0,46.0
2026-05-21 14:47:17,16,cpu_stress,CLOUD,cpu hot (63% > 60),75.22,1,0.56,1116.96,0.0,62.9,81.57,0.0,46.0
2026-05-21 14:47:20,17,cpu_stress,LOCAL,cpu 50% < 60 and cloud not faster,166.87,1,0.58,1133.87,0.0,50.0,81.56,0.0,46.0
2026-05-21 14:47:22,18,cpu_stress,LOCAL,cpu 51% < 60 and cloud not faster,135.25,1,0.56,1088.76,0.0,50.85,81.56,0.0,45.5
2026-05-21 14:47:25,19,cpu_stress,LOCAL,cpu 59% < 60 and cloud not faster,120.48,1,0.58,1133.94,0.0,59.32,81.55,0.0,46.0
2026-05-21 14:47:27,20,cpu_stress,LOCAL,cpu 53% < 60 and cloud not faster,120.16,1,0.59,1111.26,0.0,52.54,81.56,0.0,46.0
2026-05-21 14:47:30,21,cpu_stress,LOCAL,cpu 58% < 60 and cloud not faster,178.54,1,0.54,1132.82,0.0,57.63,81.57,5.3,46.0
2026-05-21 14:47:33,22,cpu_stress,LOCAL,cpu 51% < 60 and cloud not faster,124.48,1,0.51,1134.59,0.0,50.85,81.55,0.0,46.0
2026-05-21 14:47:35,23,cpu_stress,LOCAL,cpu 51% < 60 and cloud not faster,126.11,1,0.55,1133.98,0.0,50.85,81.55,0.0,46.0
2026-05-21 14:47:38,24,cpu_stress,CLOUD,cpu hot (67% > 60),163.7,1,0.57,1134.27,0.0,66.67,82.17,0.0,46.0
2026-05-21 14:47:41,25,cpu_stress,CLOUD,cpu hot (67% > 60),61.82,1,0.56,1132.7,0.0,67.21,82.18,0.0,46.5
2026-05-21 14:47:43,26,cpu_stress,CLOUD,cpu hot (66% > 60),76.19,1,0.58,1133.25,0.0,66.1,82.19,0.0,46.5
2026-05-21 14:47:46,27,cpu_stress,CLOUD,cpu hot (66% > 60),80.24,1,0.58,1133.9,0.0,65.57,82.18,0.0,46.5
2026-05-21 14:47:48,28,cpu_stress,CLOUD,cpu hot (66% > 60),61.81,1,0.59,1133.61,0.0,66.1,82.19,0.0,46.5
2026-05-21 14:47:51,29,cpu_stress,CLOUD,cpu hot (67% > 60),74.62,1,0.59,1126.22,0.0,67.21,82.19,0.0,46.5
2026-05-21 14:47:54,30,cpu_stress,CLOUD,cpu hot (67% > 60),96.6,1,0.59,1133.1,0.0,66.67,82.19,0.0,47.0
2026-05-21 14:47:56,31,cpu_stress,CLOUD,cpu hot (67% > 60),79.01,1,0.56,1133.03,0.0,66.67,82.18,0.0,46.5
2026-05-21 14:47:59,32,cpu_stress,CLOUD,cpu hot (66% > 60),64.47,1,0.6,1133.19,0.0,65.57,82.21,0.0,47.0
2026-05-21 14:48:02,33,cpu_stress,CLOUD,cpu hot (67% > 60),60.58,1,0.56,1132.47,0.0,66.67,82.2,0.0,47.0
2026-05-21 14:48:04,34,cpu_stress,CLOUD,cpu hot (66% > 60),88.31,1,0.53,1133.45,0.0,66.1,82.18,0.0,47.0
2026-05-21 14:48:07,35,cpu_stress,CLOUD,cpu hot (66% > 60),90.07,1,0.55,1133.24,0.0,65.67,82.2,0.0,47.0
2026-05-21 14:48:10,36,cpu_stress,CLOUD,cpu hot (66% > 60),91.43,1,0.58,1132.23,0.0,65.57,82.19,0.0,47.0
2026-05-21 14:48:12,37,cpu_stress,CLOUD,cpu hot (66% > 60),79.08,1,0.53,1125.94,0.0,65.57,82.19,0.0,47.0
2026-05-21 14:48:15,38,cpu_stress,CLOUD,cpu hot (67% > 60),73.58,1,0.54,1131.83,0.0,66.67,82.2,0.0,47.0
2026-05-21 14:48:17,39,cpu_stress,CLOUD,cpu hot (66% > 60),58.63,1,0.6,1124.95,0.0,66.1,82.2,0.0,47.0
2026-05-21 14:48:20,40,cpu_stress,CLOUD,cpu hot (66% > 60),70.41,1,4.49,1133.8,0.0,66.1,82.21,0.0,47.0
2026-05-21 14:48:23,41,cpu_stress,CLOUD,cpu hot (68% > 60),57.82,1,8.92,1085.22,0.0,68.25,82.2,0.0,47.0
2026-05-21 14:48:25,42,cpu_stress,CLOUD,cpu hot (66% > 60),75.29,1,0.54,1133.15,0.0,65.57,82.21,0.0,47.0
2026-05-21 14:48:28,43,cpu_stress,CLOUD,cpu hot (66% > 60),89.91,1,0.56,1126.14,0.0,66.1,82.21,0.0,47.5
2026-05-21 14:48:31,44,cpu_stress,CLOUD,cpu hot (67% > 60),64.0,1,0.54,1133.78,0.0,67.21,82.23,0.0,47.5
2026-05-21 14:48:33,45,cpu_stress,CLOUD,cpu hot (67% > 60),62.14,1,0.6,1126.55,0.0,66.67,82.21,0.0,47.5
2026-05-21 14:48:36,46,cpu_stress,CLOUD,cpu hot (66% > 60),76.55,1,0.58,1133.3,0.0,66.1,82.21,0.0,47.5
2026-05-21 14:48:39,47,cpu_stress,CLOUD,cpu hot (67% > 60),60.5,1,0.54,1130.59,0.0,66.67,82.22,6.0,47.5
2026-05-21 14:48:41,48,cpu_stress,CLOUD,cpu hot (67% > 60),61.9,1,0.55,1128.43,0.0,67.21,82.2,0.0,47.5
2026-05-21 14:48:44,49,cpu_stress,CLOUD,cpu hot (67% > 60),64.74,1,0.59,1132.15,0.0,66.67,82.21,0.0,47.5
2026-05-21 14:48:46,50,cpu_stress,CLOUD,cpu hot (67% > 60),61.23,1,0.58,1129.14,0.0,66.67,82.21,3.0,48.0
2026-05-21 14:48:49,51,cpu_stress,CLOUD,cpu hot (67% > 60),77.94,1,0.56,1132.92,0.0,66.67,82.58,0.0,48.0
2026-05-21 14:48:52,52,cpu_stress,CLOUD,cpu hot (65% > 60),71.27,1,0.6,1133.37,0.0,65.0,83.18,3.0,48.0
2026-05-21 14:48:54,53,cpu_stress,CLOUD,cpu hot (66% > 60),92.75,1,0.53,1133.65,0.0,66.1,83.33,0.0,48.0
2026-05-21 14:48:57,54,cpu_stress,CLOUD,cpu hot (67% > 60),62.66,1,0.63,1132.38,0.0,67.21,83.8,9.4,48.0
2026-05-21 14:49:00,55,cpu_stress,CLOUD,cpu hot (66% > 60),67.51,1,0.59,1131.68,0.0,66.1,84.36,0.0,47.5
2026-05-21 14:49:02,56,cpu_stress,CLOUD,cpu hot (68% > 60),64.4,1,0.6,1118.66,0.0,67.74,82.42,0.0,48.0
